,Date,XLY_return_Adj Close,XLP_return_Adj Close,XLE_return_Adj Close,XLF_return_Adj Close,XLV_return_Adj Close,XLI_return_Adj Close,XLB_return_Adj Close,XLK_return_Adj Close,XTL_return_Adj Close,XLU_return_Adj Close,IEI_return_Adj Close,LQD_return_Adj Close,SPHY_return_Adj Close,GLD_return_Adj Close,BIL_return_Adj Close,GSG_return_Adj Close,UUP_return_Adj Close,VWO_return_Adj Close,EEM_return_Adj Close,VNQ_return_Adj Close,SPY_return_Adj Close,Is Beginning of a Month,Is Beginning of a Year
0,2010-02-02 00:00:00,0.27619192041714813,0.21019191548485822,0.18609411742848725,-0.34282989669620123,0.35792304629657723,0.1044886636326813,-0.004986065341129855,0.15905304574661427,0.03413643807155673,0.007424515233129356,-0.0051459739365047885,-0.14177812922877092,0.2609909852133968,0.38851995669727235,-0.2175381497431324,0.5591969097915388,-0.1803326518130849,0.31688789802126954,0.329788414514031,0.42358567322707025,0.21510388515755013,True,True
1,2010-02-03 00:00:00,0.15528144042293712,-0.02982113430582524,0.06594376607204849,-0.435486035809743,-0.02977128277920138,-0.10450565581659052,-0.13359876461619632,0.09978652039625169,0.03413643807155673,-0.11749298752575796,-0.23179792403913682,-0.209643848384724,0.2609909852133968,0.22572255213712333,0.9577276899853195,0.24303596101574615,0.07756956726282285,0.23715418519663295,0.19029528460534625,0.2001053700640229,0.04427434352529534,True,True
2,2010-02-04 00:00:00,-0.11339977319659617,-0.1774050483431292,-0.11336165407479845,-0.5790318737040193,-0.16481076577033782,-0.30022727203284005,-0.36086383319208803,-0.1373858318927963,0.03413643807155673,-0.27656714904600255,0.45700984896275076,-0.19427780905721723,0.2609909852133968,-0.29886609135251585,0.17436910520288773,-0.1544091765268933,0.10114421414792404,-0.21199650348957705,-0.2035787498742021,0.045271586909281014,-0.21453189951299556,True,True
3,2010-02-05 00:00:00,0.12401705318470181,0.019412475798622354,0.11445164274157993,-0.3343157648400787,0.10425985247985524,-0.09108334594799465,0.13139284576829316,0.1603170357677772,0.03413643807155673,-0.07373904748901232,0.1582808909964139,-0.24202113907733605,0.2609909852133968,0.3267178897805571,0.17436910520288773,0.07407139682802921,0.03922165971873762,0.24681032542284226,0.13667438151061295,0.458470645472435,0.11475727150712962,True,True
4,2010-02-06 00:00:00,0.10821687560539801,0.027968701592771306,0.08846202781177925,-0.4052619376126302,0.08578002350065655,-0.118743992891111,-0.021418546565374084,0.10418866348100946,0.03413643807155673,-0.11383978618671098,0.010410704212343962,-0.20964645988000882,0.2609909852133968,0.26033669360387596,0.17436910520288773,0.21657489748999803,-0.02758653174410522,0.15892220968675108,0.14276584905817766,0.3084736073855868,0.09893546560801414,True,True
5,2010-02-07 00:00:00,0.10821687560539801,0.027968701592771306,0.08846202781177925,-0.4052619376126302,0.08578002350065655,-0.118743992891111,-0.021418546565374084,0.10418866348100946,0.03413643807155673,-0.11383978618671098,0.010410704212343962,-0.20964645988000882,0.2609909852133968,0.26033669360387596,0.17436910520288773,0.21657489748999803,-0.02758653174410522,0.15892220968675108,0.14276584905817766,0.3084736073855868,0.09893546560801414,True,True
6,2010-02-08 00:00:00,0.09241669802609422,0.03652492738692026,0.06247241288197858,-0.4762081103851816,0.06730019452145788,-0.14640463983422736,-0.17422993889904131,0.048060291194241704,0.03413643807155673,-0.15394052488440965,-0.13745948257172597,-0.1772717806826816,0.2609909852133968,0.1939554974271948,0.17436910520288773,0.35907839815196685,-0.09439472320694806,0.07103409395065988,0.14885731660574236,0.15847656929873866,0.021906588894664653,True,True
7,2010-02-09 00:00:00,0.28877742464330153,0.18284912864694786,0.2296741937895867,-0.3404129998402805,0.21175402704178048,0.10665434043167296,0.18080122458507633,0.14867495514337176,0.03413643807155673,0.024552345267463707,-0.23090220814937165,-0.22977742563461956,0.2609909852133968,0.4757585947804652,0.17436910520288773,0.49098586447036885,-0.2638624569760316,0.5875096778280855,0.574282831202628,0.29786892660226183,0.21967545872469518,True,True
8,2010-02-10 00:00:00,0.11167423442810853,0.036662452317996724,0.09026030927062292,-0.35060797942427585,0.05273721931566397,-0.06663234240009994,-0.0930619912359765,0.05930617115659487,0.03413643807155673,-0.09672443743167017,-0.2858351555453006,-0.31806084521533784,0.2609909852133968,0.24310093883891934,0.17436910520288773,0.30649399036462904,0.0029821117896280114,0.2332068798388017,0.22205159083577092,0.335934469219584,0.07450483871510338,True,True
9,2010-02-11 00:00:00,0.2558537231116834,0.13884591659963025,0.2075282926181426,-0.37663820993745234,0.20049428526686827,0.07033950955527547,0.11669771925028924,0.16313175518414935,0.03413643807155673,-0.01047919740958917,-0.02075331077441319,-0.15529434043874552,0.2609909852133968,0.5627598277066339,0.17436910520288773,0.4252314536575885,-0.0944361782065725,0.5235979533422428,0.5120860625485678,0.39210153180596974,0.1987422734900925,True,True
10,2010-02-12 00:00:00,0.1491719832266709,0.04942314975468265,0.11542148762024321,-0.3830797177746409,0.0969323822492898,-0.12045559342327472,-0.050004591256264594,0.09619330096590434,0.03413643807155673,-0.09094381245278621,0.11984778323130832,-0.17404941207086527,0.2609909852133968,0.271031534158555,0.17436910520288773,0.15337406760432576,0.014914731110772073,0.1501920163317871,0.12244370132086971,0.40939486424214455,0.08576550551247718,True,True
11,2010-02-13 00:00:00,0.2220491272642547,0.10645164109434807,0.17956384824758304,-0.3381559288766452,0.1596034397593604,0.010790711314015253,0.06910588213323617,0.14749244088837965,0.03413643807155673,-0.0033351728189580793,0.07682282211182621,-0.15153073269134565,0.2609909852133968,0.4533028889111207,0.17436910520288773,0.38087790231074903,-0.1547865299865312,0.3420483300817202,0.3142157060140305,0.47099543074243877,0.09893546560801414,True,True
12,2010-02-14 00:00:00,0.2220491272642547,0.10645164109434807,0.17956384824758304,-0.3381559288766452,0.1596034397593604,0.010790711314015253,0.06910588213323617,0.14749244088837965,0.03413643807155673,-0.0033351728189580793,0.07682282211182621,-0.15153073269134565,0.2609909852133968,0.4533028889111207,0.17436910520288773,0.38087790231074903,-0.1547865299865312,0.3420483300817202,0.3142157060140305,0.47099543074243877,0.09893546560801414,True,True
13,2010-02-15 00:00:00,0.2220491272642547,0.10645164109434807,0.17956384824758304,-0.3381559288766452,0.1596034397593604,0.010790711314015253,0.06910588213323617,0.14749244088837965,0.03413643807155673,-0.0033351728189580793,0.07682282211182621,-0.15153073269134565,0.2609909852133968,0.4533028889111207,0.17436910520288773,0.38087790231074903,-0.1547865299865312,0.3420483300817202,0.3142157060140305,0.47099543074243877,0.09893546560801414,False,True
14,2010-02-16 00:00:00,0.29492627130183846,0.1634801324340135,0.24370620887492286,-0.29323213997864944,0.222274497269431,0.14203701605130523,0.18821635552273694,0.19879158081085496,0.03413643807155673,0.08427346681487005,0.033797860992344095,-0.12901205331182602,0.2609909852133968,0.6355742436636864,0.17436910520288773,0.6083817370171724,-0.3244877910838345,0.5339046438316533,0.5059877107071913,0.532595997242733,0.25141277169259857,False,True
15,2010-02-17 00:00:00,0.2224236506438776,0.12887406453987066,0.10566042339678511,-0.3705735842296473,0.21043840875180939,0.016410760257571946,-0.027481366465374697,0.10316990097785358,0.03413643807155673,-0.09335034189002622,-0.3403368899061027,-0.24690353606304413,0.2609909852133968,0.23397903816851287,-1.0,0.30215923144776724,0.18640367754254283,0.3062381435852352,0.2838747846387143,0.3887131962903173,0.14147526091067752,False,True
16,2010-02-18 00:00:00,0.20669984892996873,0.11586101579676768,0.14456603777188357,-0.35809705182923557,0.17711606711732208,0.021674387660458913,0.06098943636772164,0.13191738612422,0.03413643807155673,-0.01405536429806354,-0.22406509942783567,-0.20360183251510647,0.2609909852133968,0.3809650998550078,0.958055203813112,0.43438030269083816,-0.08229145794889481,0.2875195170982994,0.2862706411312112,0.43257808208767073,0.15303167354720212,False,True
17,2010-02-19 00:00:00,0.17023250719275024,0.07418899108213538,0.13471889172583235,-0.3613883612764507,0.12269315565543493,-0.013844212767004406,0.01622761563318463,0.060038219350308814,0.03413643807155673,0.0562355137572743,-0.14610697191987482,-0.13520660552538935,0.2609909852133968,0.2155364283601333,-0.6089753040233291,0.34642452347598934,0.0024052013136258432,0.1974759032402773,0.16272652792046194,0.32646114326978787,0.11482337762646688,False,True
18,2010-02-20 00:00:00,0.15820116925689065,0.06180607041840901,0.08600729511511217,-0.344428899777396,0.10644313171190001,-0.03126915410927621,-0.027437644101847895,0.06359419361770692,0.03413643807155673,-0.023865744638986552,-0.0833670777841832,-0.15932436067479022,0.2609909852133968,0.22272142772363004,0.1745399498948915,0.3155347134536418,-0.064071100369355,0.23455518460359093,0.2118901737200441,0.33319668363366006,0.09893546560801414,False,True
19,2010-02-21 00:00:00,0.15820116925689065,0.06180607041840901,0.08600729511511217,-0.344428899777396,0.10644313171190001,-0.03126915410927621,-0.027437644101847895,0.06359419361770692,0.03413643807155673,-0.023865744638986552,-0.0833670777841832,-0.15932436067479022,0.2609909852133968,0.22272142772363004,0.1745399498948915,0.3155347134536418,-0.064071100369355,0.23455518460359093,0.2118901737200441,0.33319668363366006,0.09893546560801414,False,True
20,2010-02-22 00:00:00,0.1461698313210311,0.04942314975468265,0.037295698504391975,-0.32746943827834135,0.0901931077683651,-0.048694095451548,-0.07110290383688042,0.06715016788510501,0.03413643807155673,-0.1039670030352474,-0.020627183648491566,-0.18344211582419112,0.2609909852133968,0.2299064270871268,0.958055203813112,0.2846449034312943,-0.13054740205233584,0.27163446596690455,0.26105381951962625,0.3399322239975322,0.09588990031250136,False,True
